tau_c	metric	value
1200.0	trace_distance	0.3336403966
1200.0	trace_distance	0.3282745481
1200.0	trace_distance	0.3273715973
1200.0	trace_distance	0.3289240897
1200.0	trace_distance	0.3372546434
1200.0	trace_distance	0.3274176717
1200.0	trace_distance	0.3281134963
1200.0	trace_distance	0.3274286985
1200.0	trace_distance	0.3276714385
1200.0	trace_distance	0.3291733861
1200.0	trace_distance	0.3278465867
1200.0	trace_distance	0.3279033899
1200.0	trace_distance	0.3277074099
1200.0	trace_distance	0.3274323046
1200.0	trace_distance	0.3463652134
1200.0	trace_distance	0.3400680125
1200.0	trace_distance	0.3277230263
1200.0	trace_distance	0.3276340067
1200.0	trace_distance	0.3274061680
1200.0	trace_distance	0.3356271088
1200.0	trace_distance	0.3330016732
1200.0	trace_distance	0.3273953795
1200.0	trace_distance	0.3284325898
1200.0	trace_distance	0.3290366530
1200.0	trace_distance	0.3278647661
1200.0	trace_distance	0.3280898631
1200.0	trace_distance	0.3315194547
1200.0	trace_distance	0.3274382651
1200.0	trace_distance	0.3275642693
1200.0	trace_distance	0.3293487132
1200.0	trace_distance	0.3317925334
2400.0	fidelity1	0.7815660238
2400.0	fidelity1	0.7816684246
2400.0	fidelity1	0.7815887332
2400.0	fidelity1	0.7810689807
2400.0	fidelity1	0.7816740870
2400.0	fidelity1	0.7809972763
2400.0	fidelity1	0.7811567187
2400.0	fidelity1	0.7815927863
2400.0	fidelity1	0.7815858722
2400.0	fidelity1	0.7812735438
2400.0	fidelity1	0.7816294432
2400.0	fidelity1	0.7817052603
2400.0	fidelity1	0.7817379832
2400.0	fidelity1	0.7817230225
2400.0	fidelity1	0.7816842794
2400.0	fidelity1	0.7816182971
2400.0	fidelity1	0.7815701365
2400.0	fidelity1	0.7803061008
2400.0	fidelity1	0.7817187309
2400.0	fidelity1	0.7815546989
2400.0	fidelity1	0.7815890312
2400.0	fidelity1	0.7811312675
2400.0	fidelity1	0.7814593315
2400.0	fidelity1	0.7817457914
2400.0	fidelity1	0.7817026377
2400.0	fidelity1	0.7810975909
2400.0	fidelity1	0.7812994719
2400.0	fidelity1	0.7815723419
2400.0	fidelity1	0.7817273140
2400.0	fidelity1	0.7814964056
2400.0	fidelity1	0.7816653252
2400.0	fidelity1	0.7815804482
2400.0	fidelity1	0.7815555334
2400.0	fidelity1	0.7814968824
2400.0	fidelity1	0.7813472748
2400.0	fidelity1	0.7815701365
2400.0	fidelity1	0.7804692984
2400.0	fidelity1	0.7810972929
2400.0	fidelity1	0.7815170288
2400.0	fidelity1	0.7808455229
2400.0	fidelity1	0.7817332149
2400.0	fidelity1	0.7813259959
2400.0	fidelity1	0.7816886902
2400.0	fidelity1	0.7817314863
2400.0	fidelity1	0.7800385356
2400.0	fidelity1	0.7815575600
2400.0	fidelity1	0.7798563242
2400.0	fidelity1	0.7817273140
2400.0	fidelity1	0.7817368507
2400.0	fidelity1	0.7804039717
2400.0	fidelity1	0.7813588977
2400.0	fidelity1	0.7817549706
2400.0	fidelity1	0.7817581892
2400.0	fidelity1	0.7812113762
2400.0	fidelity1	0.7817568183
2400.0	fidelity1	0.7808573246
2400.0	fidelity1	0.7813169360
2400.0	fidelity1	0.7804082632
2400.0	fidelity1	0.7817351222
2400.0	fidelity1	0.7811784744
2400.0	fidelity1	0.7807865143
2400.0	fidelity1	0.7815856934
2400.0	fidelity1	0.7811748385
2400.0	fidelity1	0.7809691429
2400.0	fidelity1	0.7817355394
2400.0	fidelity1	0.7804846764
2400.0	fidelity1	0.7817510366
2400.0	fidelity1	0.7817568779
2400.0	fidelity1	0.7816376686
2400.0	fidelity1	0.7816262245
2400.0	fidelity1	0.7807270885
2400.0	fidelity1	0.7816528082
2400.0	fidelity1	0.7817547321
2400.0	fidelity1	0.7816845775
2400.0	fidelity1	0.7817582488
2400.0	fidelity1	0.7817246318
2400.0	fidelity1	0.7817077041
2400.0	fidelity1	0.7812933922
2400.0	fidelity1	0.7816731334
2400.0	fidelity1	0.7817279696
2400.0	fidelity1	0.7816524506
2400.0	fidelity1	0.7815410495
2400.0	fidelity1	0.7816082835
2400.0	fidelity1	0.7811450362
2400.0	fidelity1	0.7811800241
2400.0	fidelity1	0.7816616893
2400.0	fidelity1	0.7810359001
2400.0	fidelity1	0.7809745669
2400.0	fidelity1	0.7811963558
2400.0	fidelity1	0.7813019753
2400.0	fidelity1	0.7817291617
2400.0	fidelity1	0.7816922069
2400.0	fidelity1	0.7812308073
2400.0	fidelity1	0.7816486359
2400.0	fidelity1	0.7810572386
2400.0	fidelity1	0.7817354202
2400.0	fidelity1	0.7816509604
2400.0	fidelity1	0.7812352180
2400.0	fidelity1	0.7817324996
2400.0	fidelity1	0.7812902331
2400.0	trace_distance	0.3278028071
2400.0	trace_distance	0.3275679350
2400.0	trace_distance	0.3277515173
2400.0	trace_distance	0.3289381862
2400.0	trace_distance	0.3275555670
2400.0	trace_distance	0.3291013241
2400.0	trace_distance	0.3287379444
2400.0	trace_distance	0.3277417421
2400.0	trace_distance	0.3277576268
2400.0	trace_distance	0.3284717500
2400.0	trace_distance	0.3276575506
2400.0	trace_distance	0.3274845481
2400.0	trace_distance	0.3274089396
2400.0	trace_distance	0.3274437785
2400.0	trace_distance	0.3275320530
2400.0	trace_distance	0.3276835084
2400.0	trace_distance	0.3277934194
2400.0	trace_distance	0.3306725323
2400.0	trace_distance	0.3274532557
2400.0	trace_distance	0.3278288841
2400.0	trace_distance	0.3277502060
2400.0	trace_distance	0.3287956119
2400.0	trace_distance	0.3280465007
2400.0	trace_distance	0.3273914754
2400.0	trace_distance	0.3274902701
2400.0	trace_distance	0.3288722932
2400.0	trace_distance	0.3284127116
2400.0	trace_distance	0.3277887106
2400.0	trace_distance	0.3274337351
2400.0	trace_distance	0.3279625177
2400.0	trace_distance	0.3275754154
2400.0	trace_distance	0.3277703822
2400.0	trace_distance	0.3278270364
2400.0	trace_distance	0.3279620409
2400.0	trace_distance	0.3283030391
2400.0	trace_distance	0.3277938962
2400.0	trace_distance	0.3303028047
2400.0	trace_distance	0.3288739920
2400.0	trace_distance	0.3279150426
2400.0	trace_distance	0.3294476271
2400.0	trace_distance	0.3274202347
2400.0	trace_distance	0.3283518553
2400.0	trace_distance	0.3275221586
2400.0	trace_distance	0.3274242282
2400.0	trace_distance	0.3312789202
2400.0	trace_distance	0.3278219700
2400.0	trace_distance	0.3316920400
2400.0	trace_distance	0.3274338841
2400.0	trace_distance	0.3274116218
2400.0	trace_distance	0.3304513395
2400.0	trace_distance	0.3282769620
2400.0	trace_distance	0.3273701668
2400.0	trace_distance	0.3273631036
2400.0	trace_distance	0.3286136091
2400.0	trace_distance	0.3273661733
2400.0	trace_distance	0.3294200897
2400.0	trace_distance	0.3283722997
2400.0	trace_distance	0.3304415941
2400.0	trace_distance	0.3274158239
2400.0	trace_distance	0.3286883235
2400.0	trace_distance	0.3295813799
2400.0	trace_distance	0.3277575374
2400.0	trace_distance	0.3286964297
2400.0	trace_distance	0.3291655183
2400.0	trace_distance	0.3274150491
2400.0	trace_distance	0.3302675188
2400.0	trace_distance	0.3273794651
2400.0	trace_distance	0.3273659050
2400.0	trace_distance	0.3276389539
2400.0	trace_distance	0.3276653886
2400.0	trace_distance	0.3297163248
2400.0	trace_distance	0.3276042938
2400.0	trace_distance	0.3273708224
2400.0	trace_distance	0.3275313675
2400.0	trace_distance	0.3273632228
2400.0	trace_distance	0.3274398744
2400.0	trace_distance	0.3274788260
2400.0	trace_distance	0.3284260333
2400.0	trace_distance	0.3275581002
2400.0	trace_distance	0.3274322152
2400.0	trace_distance	0.3276046515
2400.0	trace_distance	0.3278594911
2400.0	trace_distance	0.3277060986
2400.0	trace_distance	0.3287643194
2400.0	trace_distance	0.3286842108
2400.0	trace_distance	0.3275839090
2400.0	trace_distance	0.3290131390
2400.0	trace_distance	0.3291534185
2400.0	trace_distance	0.3286479414
2400.0	trace_distance	0.3284071684
2400.0	trace_distance	0.3274297118
2400.0	trace_distance	0.3275139630
2400.0	trace_distance	0.3285689950
2400.0	trace_distance	0.3276138306
2400.0	trace_distance	0.3289648890
2400.0	trace_distance	0.3274146616
2400.0	trace_distance	0.3276087642
2400.0	trace_distance	0.3285585046
2400.0	trace_distance	0.3274216950
2400.0	trace_distance	0.3284332156
5000.0	fidelity1	0.7817581892
5000.0	fidelity1	0.7817095518
5000.0	fidelity1	0.7816535830
5000.0	fidelity1	0.7817192078
5000.0	fidelity1	0.7816879749
5000.0	fidelity1	0.7817456126
5000.0	fidelity1	0.7816674113
5000.0	fidelity1	0.7816542387
5000.0	fidelity1	0.7813255191
5000.0	fidelity1	0.7816855907
5000.0	fidelity1	0.7814922333
5000.0	fidelity1	0.7817548513
5000.0	fidelity1	0.7814584970
5000.0	fidelity1	0.7817230225
5000.0	fidelity1	0.7814029455
5000.0	fidelity1	0.7816359997
5000.0	fidelity1	0.7816377878
5000.0	fidelity1	0.7817016840
5000.0	fidelity1	0.7815593481
5000.0	fidelity1	0.7817313671
5000.0	fidelity1	0.7816802859
5000.0	fidelity1	0.7809810042
5000.0	fidelity1	0.7817556858
5000.0	fidelity1	0.7817580104
5000.0	fidelity1	0.7816143036
5000.0	fidelity1	0.7815415263
5000.0	fidelity1	0.7817020416
5000.0	fidelity1	0.7815477252
5000.0	fidelity1	0.7813353539
5000.0	fidelity1	0.7815012932
5000.0	fidelity1	0.7816750407
5000.0	fidelity1	0.7816628218
5000.0	fidelity1	0.7817510962
5000.0	fidelity1	0.7817562819
5000.0	fidelity1	0.7817130089
5000.0	fidelity1	0.7806966305
5000.0	fidelity1	0.7815253735
5000.0	fidelity1	0.7816442251
5000.0	fidelity1	0.7817038298
5000.0	fidelity1	0.7816206813
5000.0	fidelity1	0.7815999389
5000.0	fidelity1	0.7815696001
5000.0	fidelity1	0.7817147970
5000.0	fidelity1	0.7817057371
5000.0	fidelity1	0.7817581892
5000.0	fidelity1	0.7817488909
5000.0	fidelity1	0.7817578316
5000.0	fidelity1	0.7815034389
5000.0	fidelity1	0.7816860676
5000.0	fidelity1	0.7810410261
5000.0	fidelity1	0.7817253470
5000.0	fidelity1	0.7817570567
5000.0	fidelity1	0.7811333537
5000.0	fidelity1	0.7816569209
5000.0	fidelity1	0.7817558050
5000.0	fidelity1	0.7817193866
5000.0	fidelity1	0.7812821865
5000.0	fidelity1	0.7815989256
5000.0	fidelity1	0.7817214727
5000.0	fidelity1	0.7817234993
5000.0	fidelity1	0.7817506790
5000.0	fidelity1	0.7817529440
5000.0	fidelity1	0.7817558050
5000.0	fidelity1	0.7812225819
5000.0	fidelity1	0.7813408375
5000.0	fidelity1	0.7816590071
5000.0	fidelity1	0.7817406654
5000.0	fidelity1	0.7817580104
5000.0	fidelity1	0.7817084789
5000.0	fidelity1	0.7816960216
5000.0	fidelity1	0.7817327380
5000.0	fidelity1	0.7816573977
5000.0	fidelity1	0.7816767693
5000.0	fidelity1	0.7817394137
5000.0	fidelity1	0.7817551494
5000.0	fidelity1	0.7815408707
5000.0	fidelity1	0.7815839052
5000.0	fidelity1	0.7816769481
5000.0	fidelity1	0.7817015648
5000.0	fidelity1	0.7817499042
5000.0	fidelity1	0.7808245420
5000.0	fidelity1	0.7816919684
5000.0	fidelity1	0.7816075087
5000.0	fidelity1	0.7817467451
5000.0	fidelity1	0.7816851139
5000.0	fidelity1	0.7815515399
5000.0	fidelity1	0.7814220786
5000.0	fidelity1	0.7816197276
5000.0	fidelity1	0.7817165256
5000.0	fidelity1	0.7815057635
5000.0	fidelity1	0.7816839218
5000.0	fidelity1	0.7814087868
5000.0	fidelity1	0.7816900015
5000.0	fidelity1	0.7814847827
5000.0	fidelity1	0.7817564011
5000.0	fidelity1	0.7812961340
5000.0	fidelity1	0.7817554474
5000.0	fidelity1	0.7817565799
5000.0	fidelity1	0.7817581892
5000.0	fidelity1	0.7813915014
5000.0	trace_distance	0.3273628354
5000.0	trace_distance	0.3274746239
5000.0	trace_distance	0.3276019692
5000.0	trace_distance	0.3274514675
5000.0	trace_distance	0.3275234699
5000.0	trace_distance	0.3273917735
5000.0	trace_distance	0.3275710046
5000.0	trace_distance	0.3276008666
5000.0	trace_distance	0.3283527493
5000.0	trace_distance	0.3275301456
5000.0	trace_distance	0.3279716372
5000.0	trace_distance	0.3273707926
5000.0	trace_distance	0.3280489445
5000.0	trace_distance	0.3274432421
5000.0	trace_distance	0.3281756639
5000.0	trace_distance	0.3276427984
5000.0	trace_distance	0.3276383877
5000.0	trace_distance	0.3274921179
5000.0	trace_distance	0.3278184533
5000.0	trace_distance	0.3274233341
5000.0	trace_distance	0.3275428712
5000.0	trace_distance	0.3291385770
5000.0	trace_distance	0.3273679614
5000.0	trace_distance	0.3273629844
5000.0	trace_distance	0.3276925087
5000.0	trace_distance	0.3278595209
5000.0	trace_distance	0.3274917305
5000.0	trace_distance	0.3278441131
5000.0	trace_distance	0.3283303976
5000.0	trace_distance	0.3279513717
5000.0	trace_distance	0.3275524080
5000.0	trace_distance	0.3275813162
5000.0	trace_distance	0.3273788393
5000.0	trace_distance	0.3273674846
5000.0	trace_distance	0.3274666071
5000.0	trace_distance	0.3297870755
5000.0	trace_distance	0.3278956413
5000.0	trace_distance	0.3276239038
5000.0	trace_distance	0.3274877369
5000.0	trace_distance	0.3276774883
5000.0	trace_distance	0.3277253509
5000.0	trace_distance	0.3277948499
5000.0	trace_distance	0.3274626434
5000.0	trace_distance	0.3274834156
5000.0	trace_distance	0.3273628950
5000.0	trace_distance	0.3273823857
5000.0	trace_distance	0.3273630738
5000.0	trace_distance	0.3279455006
5000.0	trace_distance	0.3275285363
5000.0	trace_distance	0.3290022612
5000.0	trace_distance	0.3274376392
5000.0	trace_distance	0.3273653984
5000.0	trace_distance	0.3287914991
5000.0	trace_distance	0.3275942504
5000.0	trace_distance	0.3273677230
5000.0	trace_distance	0.3274514973
5000.0	trace_distance	0.3284515142
5000.0	trace_distance	0.3277277350
5000.0	trace_distance	0.3274471760
5000.0	trace_distance	0.3274424672
5000.0	trace_distance	0.3273811042
5000.0	trace_distance	0.3273746967
5000.0	trace_distance	0.3273686171
5000.0	trace_distance	0.3285873532
5000.0	trace_distance	0.3283175826
5000.0	trace_distance	0.3275904357
5000.0	trace_distance	0.3274030089
5000.0	trace_distance	0.3273634911
5000.0	trace_distance	0.3274774849
5000.0	trace_distance	0.3275057673
5000.0	trace_distance	0.3274211884
5000.0	trace_distance	0.3275937438
5000.0	trace_distance	0.3275490701
5000.0	trace_distance	0.3274058700
5000.0	trace_distance	0.3273694813
5000.0	trace_distance	0.3278609514
5000.0	trace_distance	0.3277617693
5000.0	trace_distance	0.3275488615
5000.0	trace_distance	0.3274924159
5000.0	trace_distance	0.3273823261
5000.0	trace_distance	0.3294951320
5000.0	trace_distance	0.3275144696
5000.0	trace_distance	0.3277077079
5000.0	trace_distance	0.3273884058
5000.0	trace_distance	0.3275298476
5000.0	trace_distance	0.3278359771
5000.0	trace_distance	0.3281321228
5000.0	trace_distance	0.3276794553
5000.0	trace_distance	0.3274580240
5000.0	trace_distance	0.3279414773
5000.0	trace_distance	0.3275331259
5000.0	trace_distance	0.3281624019
5000.0	trace_distance	0.3275184929
5000.0	trace_distance	0.3279879689
5000.0	trace_distance	0.3273673654
5000.0	trace_distance	0.3284192383
5000.0	trace_distance	0.3273694217
5000.0	trace_distance	0.3273667693
5000.0	trace_distance	0.3273633718
5000.0	trace_distance	0.3282023370
8000.0	fidelity1	0.7814709544
8000.0	fidelity1	0.7817195654
8000.0	fidelity1	0.7810338736
8000.0	fidelity1	0.7814712524
8000.0	fidelity1	0.7816190720
8000.0	fidelity1	0.7816280127
8000.0	fidelity1	0.7814884186
8000.0	fidelity1	0.7814601660
8000.0	fidelity1	0.7817333937
8000.0	fidelity1	0.7816246748
8000.0	fidelity1	0.7815674543
8000.0	fidelity1	0.7816425562
8000.0	fidelity1	0.7817200422
8000.0	fidelity1	0.7817572355
8000.0	fidelity1	0.7817502022
8000.0	fidelity1	0.7817382216
8000.0	fidelity1	0.7817425728
8000.0	fidelity1	0.7816225886
8000.0	fidelity1	0.7815644145
8000.0	fidelity1	0.7809047699
8000.0	fidelity1	0.7814865112
8000.0	fidelity1	0.7808350325
8000.0	fidelity1	0.7810646892
8000.0	fidelity1	0.7817448974
8000.0	fidelity1	0.7817556858
8000.0	fidelity1	0.7817078829
8000.0	fidelity1	0.7814130187
8000.0	fidelity1	0.7816669941
8000.0	fidelity1	0.7816723585
8000.0	fidelity1	0.7817394137
8000.0	fidelity1	0.7816883922
8000.0	fidelity1	0.7817454338
8000.0	fidelity1	0.7817577124
8000.0	fidelity1	0.7817286849
8000.0	fidelity1	0.7816846371
8000.0	fidelity1	0.7797321081
8000.0	fidelity1	0.7813643813
8000.0	fidelity1	0.7817568779
8000.0	fidelity1	0.7816345692
8000.0	fidelity1	0.7814453840
8000.0	fidelity1	0.7814790606
8000.0	fidelity1	0.7816168666
8000.0	fidelity1	0.7812497020
8000.0	fidelity1	0.7817538977
8000.0	fidelity1	0.7803583145
8000.0	fidelity1	0.7817423344
8000.0	fidelity1	0.7814075947
8000.0	fidelity1	0.7816049457
8000.0	fidelity1	0.7816942930
8000.0	fidelity1	0.7817556262
8000.0	fidelity1	0.7815697193
8000.0	fidelity1	0.7816777229
8000.0	fidelity1	0.7817188501
8000.0	fidelity1	0.7817114592
8000.0	fidelity1	0.7812115550
8000.0	fidelity1	0.7817152739
8000.0	fidelity1	0.7811192870
8000.0	fidelity1	0.7815091014
8000.0	fidelity1	0.7816238403
8000.0	fidelity1	0.7817114592
8000.0	fidelity1	0.7809804678
8000.0	fidelity1	0.7817544937
8000.0	fidelity1	0.7807252407
8000.0	fidelity1	0.7816675901
8000.0	fidelity1	0.7814204097
8000.0	fidelity1	0.7817532420
8000.0	fidelity1	0.7814530730
8000.0	fidelity1	0.7816559076
8000.0	fidelity1	0.7817065120
8000.0	fidelity1	0.7817413211
8000.0	fidelity1	0.7814623713
8000.0	fidelity1	0.7808303833
8000.0	fidelity1	0.7817335129
8000.0	fidelity1	0.7816938162
8000.0	fidelity1	0.7817115784
8000.0	fidelity1	0.7810789943
8000.0	fidelity1	0.7817427516
8000.0	fidelity1	0.7813674808
8000.0	fidelity1	0.7817349434
8000.0	fidelity1	0.7817583084
8000.0	fidelity1	0.7815208435
8000.0	fidelity1	0.7815229297
8000.0	fidelity1	0.7817534804
8000.0	fidelity1	0.7817522287
8000.0	fidelity1	0.7816736102
8000.0	fidelity1	0.7816459537
8000.0	fidelity1	0.7815734744
8000.0	fidelity1	0.7802791595
8000.0	fidelity1	0.7814316154
8000.0	fidelity1	0.7817460895
8000.0	fidelity1	0.7816938162
8000.0	fidelity1	0.7808792591
8000.0	fidelity1	0.7816051245
8000.0	fidelity1	0.7816116214
8000.0	fidelity1	0.7817530632
8000.0	fidelity1	0.7817580104
8000.0	fidelity1	0.7817450762
8000.0	fidelity1	0.7807042599
8000.0	fidelity1	0.7812062502
8000.0	fidelity1	0.7817389369
8000.0	trace_distance	0.3280205131
8000.0	trace_distance	0.3274511099
8000.0	trace_distance	0.3290185332
8000.0	trace_distance	0.3280188441
8000.0	trace_distance	0.3276814520
8000.0	trace_distance	0.3276618421
8000.0	trace_distance	0.3279803395
8000.0	trace_distance	0.3280448318
8000.0	trace_distance	0.3274203539
8000.0	trace_distance	0.3276686668
8000.0	trace_distance	0.3277997971
8000.0	trace_distance	0.3276269436
8000.0	trace_distance	0.3274505436
8000.0	trace_distance	0.3273635507
8000.0	trace_distance	0.3273801208
8000.0	trace_distance	0.3274090290
8000.0	trace_distance	0.3273985386
8000.0	trace_distance	0.3276732564
8000.0	trace_distance	0.3278059363
8000.0	trace_distance	0.3293123245
8000.0	trace_distance	0.3279845715
8000.0	trace_distance	0.3294708133
8000.0	trace_distance	0.3289479613
8000.0	trace_distance	0.3273935020
8000.0	trace_distance	0.3273678124
8000.0	trace_distance	0.3274772167
8000.0	trace_distance	0.3281530738
8000.0	trace_distance	0.3275707364
8000.0	trace_distance	0.3275599182
8000.0	trace_distance	0.3274058700
8000.0	trace_distance	0.3275230825
8000.0	trace_distance	0.3273923695
8000.0	trace_distance	0.3273631334
8000.0	trace_distance	0.3274310231
8000.0	trace_distance	0.3275318444
8000.0	trace_distance	0.3319720626
8000.0	trace_distance	0.3282640874
8000.0	trace_distance	0.3273656666
8000.0	trace_distance	0.3276459277
8000.0	trace_distance	0.3280783892
8000.0	trace_distance	0.3280016184
8000.0	trace_distance	0.3276865482
8000.0	trace_distance	0.3285250068
8000.0	trace_distance	0.3273721337
8000.0	trace_distance	0.3305547237
8000.0	trace_distance	0.3273961842
8000.0	trace_distance	0.3281652331
8000.0	trace_distance	0.3277136087
8000.0	trace_distance	0.3275088966
8000.0	trace_distance	0.3273693919
8000.0	trace_distance	0.3277940154
8000.0	trace_distance	0.3275481761
8000.0	trace_distance	0.3274528086
8000.0	trace_distance	0.3274704814
8000.0	trace_distance	0.3286113143
8000.0	trace_distance	0.3274611831
8000.0	trace_distance	0.3288224936
8000.0	trace_distance	0.3279330134
8000.0	trace_distance	0.3276697993
8000.0	trace_distance	0.3274694681
8000.0	trace_distance	0.3291402459
8000.0	trace_distance	0.3273704052
8000.0	trace_distance	0.3297210038
8000.0	trace_distance	0.3275706768
8000.0	trace_distance	0.3281364441
8000.0	trace_distance	0.3273749352
8000.0	trace_distance	0.3280613720
8000.0	trace_distance	0.3275967240
8000.0	trace_distance	0.3274819255
8000.0	trace_distance	0.3274014890
8000.0	trace_distance	0.3280389905
8000.0	trace_distance	0.3294821084
8000.0	trace_distance	0.3274206519
8000.0	trace_distance	0.3275105357
8000.0	trace_distance	0.3274698853
8000.0	trace_distance	0.3289153874
8000.0	trace_distance	0.3273984194
8000.0	trace_distance	0.3282565475
8000.0	trace_distance	0.3274155557
8000.0	trace_distance	0.3273630440
8000.0	trace_distance	0.3279064298
8000.0	trace_distance	0.3279014230
8000.0	trace_distance	0.3273735046
8000.0	trace_distance	0.3273752332
8000.0	trace_distance	0.3275563717
8000.0	trace_distance	0.3276200891
8000.0	trace_distance	0.3277860880
8000.0	trace_distance	0.3307339549
8000.0	trace_distance	0.3281101584
8000.0	trace_distance	0.3273904324
8000.0	trace_distance	0.3275101185
8000.0	trace_distance	0.3293707371
8000.0	trace_distance	0.3277138472
8000.0	trace_distance	0.3276985288
8000.0	trace_distance	0.3273743391
8000.0	trace_distance	0.3273637891
8000.0	trace_distance	0.3273922801
8000.0	trace_distance	0.3297680616
8000.0	trace_distance	0.3286237419
8000.0	trace_distance	0.3274072409
20000.0	fidelity1	0.7816721797
20000.0	fidelity1	0.7811934352
20000.0	fidelity1	0.7813428640
20000.0	fidelity1	0.7817119360
20000.0	fidelity1	0.7813333869
20000.0	fidelity1	0.7812532187
20000.0	fidelity1	0.7816438079
20000.0	fidelity1	0.7815417647
20000.0	fidelity1	0.7816071510
20000.0	fidelity1	0.7815560102
20000.0	fidelity1	0.7817579508
20000.0	fidelity1	0.7817541957
20000.0	fidelity1	0.7815792561
20000.0	fidelity1	0.7817543745
20000.0	fidelity1	0.7815898657
20000.0	fidelity1	0.7814979553
20000.0	fidelity1	0.7817003131
20000.0	fidelity1	0.7809997797
20000.0	fidelity1	0.7817384601
20000.0	fidelity1	0.7816534042
20000.0	fidelity1	0.7817364931
20000.0	fidelity1	0.7817337513
20000.0	fidelity1	0.7817568779
20000.0	fidelity1	0.7810952067
20000.0	fidelity1	0.7817440033
20000.0	fidelity1	0.7815878391
20000.0	fidelity1	0.7814719081
20000.0	fidelity1	0.7816669345
20000.0	fidelity1	0.7816861868
20000.0	fidelity1	0.7817556858
20000.0	fidelity1	0.7816420794
20000.0	fidelity1	0.7813431621
20000.0	fidelity1	0.7817343473
20000.0	fidelity1	0.7817058563
20000.0	fidelity1	0.7816996574
20000.0	fidelity1	0.7817487717
20000.0	fidelity1	0.7815720439
20000.0	fidelity1	0.7814998627
20000.0	fidelity1	0.7817330360
20000.0	fidelity1	0.7816799879
20000.0	fidelity1	0.7817299366
20000.0	fidelity1	0.7817186117
20000.0	fidelity1	0.7816111445
20000.0	fidelity1	0.7807685137
20000.0	fidelity1	0.7817301750
20000.0	fidelity1	0.7817109823
20000.0	fidelity1	0.7817062140
20000.0	fidelity1	0.7817583084
20000.0	fidelity1	0.7813212872
20000.0	fidelity1	0.7817408442
20000.0	fidelity1	0.7817556262
20000.0	fidelity1	0.7815711498
20000.0	fidelity1	0.7806344032
20000.0	fidelity1	0.7814773321
20000.0	fidelity1	0.7817470431
20000.0	fidelity1	0.7817059755
20000.0	fidelity1	0.7812967300
20000.0	fidelity1	0.7815343738
20000.0	fidelity1	0.7816394567
20000.0	fidelity1	0.7816647291
20000.0	fidelity1	0.7816733122
20000.0	fidelity1	0.7817463875
20000.0	fidelity1	0.7815717459
20000.0	fidelity1	0.7817432284
20000.0	fidelity1	0.7817269564
20000.0	fidelity1	0.7816950679
20000.0	fidelity1	0.7817565799
20000.0	fidelity1	0.7816590071
20000.0	fidelity1	0.7816361189
20000.0	fidelity1	0.7817034721
20000.0	fidelity1	0.7817362547
20000.0	fidelity1	0.7810319662
20000.0	fidelity1	0.7813564539
20000.0	fidelity1	0.7813081145
20000.0	fidelity1	0.7816511989
20000.0	fidelity1	0.7816209793
20000.0	fidelity1	0.7816957235
20000.0	fidelity1	0.7816495895
20000.0	fidelity1	0.7817529440
20000.0	fidelity1	0.7817581892
20000.0	fidelity1	0.7812188864
20000.0	fidelity1	0.7817573547
20000.0	fidelity1	0.7817004919
20000.0	fidelity1	0.7815891504
20000.0	fidelity1	0.7816305161
20000.0	fidelity1	0.7816194296
20000.0	fidelity1	0.7816662788
20000.0	fidelity1	0.7810375690
20000.0	fidelity1	0.7816184759
20000.0	fidelity1	0.7813560367
20000.0	fidelity1	0.7817538977
20000.0	fidelity1	0.7817539573
20000.0	fidelity1	0.7812099457
20000.0	fidelity1	0.7817316055
20000.0	fidelity1	0.7815213203
20000.0	fidelity1	0.7817067504
20000.0	fidelity1	0.7817137241
20000.0	fidelity1	0.7816492915
20000.0	fidelity1	0.7817548513
20000.0	fidelity1	0.7812587619
20000.0	trace_distance	0.3275604248
20000.0	trace_distance	0.3286542296
20000.0	trace_distance	0.3283158541
20000.0	trace_distance	0.3274659812
20000.0	trace_distance	0.3283334374
20000.0	trace_distance	0.3285177350
20000.0	trace_distance	0.3276247680
20000.0	trace_distance	0.3278583288
20000.0	trace_distance	0.3277091980
20000.0	trace_distance	0.3278260231
20000.0	trace_distance	0.3273653984
20000.0	trace_distance	0.3273724318
20000.0	trace_distance	0.3277729154
20000.0	trace_distance	0.3273710608
20000.0	trace_distance	0.3277485073
20000.0	trace_distance	0.3279586732
20000.0	trace_distance	0.3274955451
20000.0	trace_distance	0.3290966153
20000.0	trace_distance	0.3274078667
20000.0	trace_distance	0.3276045322
20000.0	trace_distance	0.3274126649
20000.0	trace_distance	0.3274199963
20000.0	trace_distance	0.3273663521
20000.0	trace_distance	0.3288785219
20000.0	trace_distance	0.3273958564
20000.0	trace_distance	0.3277524710
20000.0	trace_distance	0.3280180991
20000.0	trace_distance	0.3275737464
20000.0	trace_distance	0.3275275826
20000.0	trace_distance	0.3273683786
20000.0	trace_distance	0.3276307583
20000.0	trace_distance	0.3283095658
20000.0	trace_distance	0.3274177909
20000.0	trace_distance	0.3274826407
20000.0	trace_distance	0.3274937272
20000.0	trace_distance	0.3273822069
20000.0	trace_distance	0.3277891576
20000.0	trace_distance	0.3279543817
20000.0	trace_distance	0.3274208009
20000.0	trace_distance	0.3275418878
20000.0	trace_distance	0.3274275064
20000.0	trace_distance	0.3274502158
20000.0	trace_distance	0.3276997209
20000.0	trace_distance	0.3296227157
20000.0	trace_distance	0.3274253607
20000.0	trace_distance	0.3274710774
